"construct","subjectID","percent","self_change_pgACC","self_change_vmPFC","self_change_VS","self_pgACC","self_vmPFC","self_VS","model","self_change_con","self_change_tmap","self_con","self_tmap"
"well-being","FP043",75,-0.40285146759095,-0.280089816809987,0.82920059301576,0.0358089643595674,0.119806996201994,1.16249869223216,"wellbeing_self_change",3.49825448072456,1.90046722640872,2.70037419481902,1.64125186354735
"well-being","FP044",100,2.52111027436664,2.65275189154427,1.40198240752368,0.688669668194399,0.134877890069058,1.12097922776516,"wellbeing_self_change",2.21924318765742,2.18261092033439,1.05252205855829,1.23422600150173
"well-being","FP045",91.6666666666667,1.44313061850046,1.27678029841068,-0.0722463381909133,1.02504313036299,0.559438292079549,-0.357613885973031,"wellbeing_self_change",2.21342885535719,1.94097430361898,1.33673164588639,1.0256826112857
"well-being","FP046",50,0.702563581774223,0.453665430210377,-0.850357843825213,-0.0219279715145725,0.0898152055559477,-0.103667441443395,"wellbeing_self_change",0.560049013971419,0.45345562369314,0.565463184018005,0.246767188810855
"well-being","FP047",91.6666666666667,1.34108430427746,1.26612796283325,1.71231705502241,0.207859984831007,0.162635995264429,0.836965713159616,"wellbeing_self_change",2.30854991365908,1.94697162341187,1.32132038816212,1.04210897421368
"well-being","FP048",100,0.348315520061502,-0.0692610283062102,-0.873514265725379,-2.12334407811323,-2.03495202058275,-0.367706998398583,"wellbeing_self_change",3.27044374139227,3.13454161683746,2.36028672918319,2.41985047879962
"well-being","FP050",75,1.65164378771346,1.60678914613473,-0.759403278005009,0.0861296183693302,0.0821201007049303,-0.610207995463696,"wellbeing_self_change",1.44522792681248,1.56670990800644,0.708444995842509,0.671026997513686
"well-being","FP051",75,-0.15946660962106,0.774086667450039,-1.08438436235559,-0.8635889268523,0.0317865693630489,-1.37077526960955,"wellbeing_self_change",2.53164537130887,2.17804102018046,1.98758186266104,1.67534251820367
"well-being","FP052",83.3333333333333,-0.212119978595014,0.0570487230127164,0.221733546024314,-0.398992841334393,0.19593585728359,-0.392928201251514,"wellbeing_self_change",-0.0129947963360372,-0.0122314761893558,-1.00946461368431,-1.05985384118938
"well-being","FP053",100,1.6997419103871,2.2645950201145,-0.330682195422407,1.47197959537159,1.6019536467867,-0.0124158559182852,"wellbeing_self_change",2.67829181340953,2.90626953109937,1.77823632801617,1.7840751520065
"well-being","FP054",75,1.16099125350297,1.03019525489612,0.316821533153697,-0.0794476740980362,0.695289892059384,0.600268487303415,"wellbeing_self_change",1.67468133319707,1.57729510553059,1.58572558092552,1.38433402482459
"well-being","FP055",100,-0.0404986412839484,-0.311731066960242,-0.206373119497203,-0.995275956591262,-1.0716452976776,0.212684788226459,"wellbeing_self_change",2.79235672268148,2.32557580618869,1.38748357895427,1.44935458693392
"well-being","FP058",58.3333333333333,1.90560495441391,1.65634411631976,-0.311159016118377,0.452760692414651,0.383848141516496,-1.3073266736031,"wellbeing_self_change",2.50466545130599,1.98731330691082,1.65445112541158,1.03555307908746
"well-being","FP059",100,1.87088391592694,2.97546935539336,2.54077664253736,1.72735929381071,3.10762950161224,2.61959338387823,"wellbeing_self_change",3.73718572146847,3.58394149908792,3.50184624612293,3.47933806886463
"well-being","FP060",100,-0.347777247746716,-0.096028644255527,1.17683251738836,-0.926790563813152,-0.723331720560349,-0.128829209480116,"wellbeing_self_change",0.19945168807039,-0.0810813905596937,0.193512169379722,-0.0270199203245771
"well-being","FP061",91.6666666666667,1.82356653552806,2.04194341028154,1.67708841850496,1.06716472590515,1.41818433297312,0.947985318556314,"wellbeing_self_change",1.67426771199685,1.62127545067846,1.4007162171127,1.40996061599673
"well-being","FP062",100,0.254288308709956,-0.140562017010351,-0.00950671463496734,-0.0188146792211656,0.47096085716342,1.07245880507701,"wellbeing_self_change",1.25373312885945,1.11898194044644,1.51097169707261,1.2797876413733
"well-being","FP063",75,0.707704384780608,1.10489888940857,0.24619830576184,-0.755054754289687,-0.489531513597523,-0.260548340413373,"wellbeing_self_change",1.35927744140688,1.1209199232812,0.428216340630171,0.864726229659014
"well-being","FP064",83.3333333333333,1.33821425168994,0.784886457792024,0.437801487490387,-0.25406783149011,-0.38555302367359,1.2386215698253,"wellbeing_self_change",2.27348665362905,2.02012598102949,2.73305348830663,2.46373468852158
"well-being","FP065",91.6666666666667,0.497104104528872,0.650473812928376,0.644228638638691,-0.314917894712106,-0.435135450952704,-0.107320752938511,"wellbeing_self_change",2.03708441108077,1.65121171242644,0.292423973372941,0.374634612606377
"well-being","FP066",100,1.28575057009964,1.16408926576029,0.646603715644918,-1.17362608271011,-0.00110437517076204,0.673705991836873,"wellbeing_self_change",2.70881705798573,2.99906978520881,2.24864485495411,2.53558217158916
"well-being","FP068",100,0.876152279654,1.344365427048,0.0631914053472182,0.96071436547026,1.26509577948136,0.919966048057113,"wellbeing_self_change",2.04559319005671,1.70940153468553,2.32831301135042,1.72671656341899
"well-being","FP069",91.6666666666667,-0.0361420993907512,0.542577602449594,0.159817133266919,-0.11670392570399,0.375698469218881,0.921779967772626,"wellbeing_self_change",3.0541198536775,2.03761097272783,2.35705593539521,1.78302767379081
"well-being","FP070",91.6666666666667,1.26489595426732,1.07951633131667,0.44244435008137,0.407927941832442,1.3033679178543,0.723239893923519,"wellbeing_self_change",1.70926006553542,1.60185607166083,1.94642328279502,1.65032390389798
"well-being","FP071",91.6666666666667,1.58508825788213,1.27937346840805,0.580523006349143,-0.381487719824522,-0.211822837002768,0.750145340529322,"wellbeing_self_change",2.22436027279156,2.07300522694919,2.39936571764545,2.18422648044771
"well-being","FP072",100,0.486118181013302,0.76430889116584,0.872943073985175,-0.299844620442582,0.057987348858823,0.0142582580327355,"wellbeing_self_change",2.18328177873548,2.03171792288337,1.56294910364627,1.40830882342582
"well-being","FP074",100,0.977967670105593,0.0962803342846834,-0.692210288577296,0.415541278648422,-0.0304666458343879,-0.171539685913513,"wellbeing_self_change",3.96541008200098,3.62449531799921,3.79479630660694,3.50747714274995
"well-being","FP075",58.3333333333333,-0.342378579862257,-0.770222335689253,1.02312790762235,-0.705571088987584,-0.351002338479227,2.38481042223244,"wellbeing_self_change",3.23326510436683,3.39166052313812,2.99188834695282,3.30297716494696
"well-being","FP076",83.3333333333333,0.694541729810249,0.493544317052276,-0.442028306367897,-0.580097008336552,-1.05869978627897,-0.828235742103254,"wellbeing_self_change",1.03055731051933,0.844557818220612,0.550115056747062,0.322359223373986
"well-being","FP077",91.6666666666667,1.7843424834986,2.23568371696735,0.48971432598691,0.356417095708463,0.720204662622345,0.812852159154243,"wellbeing_self_change",2.35865716762852,2.24570502568551,1.98916631325438,1.75149345198259
"well-being","FP078",91.6666666666667,0.468323305152162,0.812445244822891,0.981183908753853,-0.797902110256275,-0.383083410599625,0.894679235342131,"wellbeing_self_change",3.05069270658997,2.07459084926853,1.63057295982916,1.26611548690059
"well-being","FP079",83.3333333333333,1.23715761077297,1.02244625278633,0.293454387814239,0.771208421918307,0.911585693075262,0.0539076098670765,"wellbeing_self_change",0.933544230670147,0.734265381381907,0.189676065951006,0.0196382021631335
"well-being","FP081",75,0.916069102997697,1.37534618154599,0.940058103459157,-0.407123557362031,0.51552219547704,1.23380503407007,"wellbeing_self_change",1.98170644124568,1.95595681655482,0.313234741634824,0.726030591371506
"well-being","FP084",83.3333333333333,2.08647874746317,1.62803280152495,1.67519731071644,0.691418760711183,0.325754523534251,0.826993014127944,"wellbeing_self_change",2.52358566677888,1.91721513743707,1.87324147101519,1.29708568197728
"well-being","FP086",58.3333333333333,0.333454475734274,0.136434300532185,-0.0561085505806143,-0.327829832444935,0.0503169045460159,-1.9609398381572,"wellbeing_self_change",1.56929065138116,1.69315699582205,0.846544719276288,0.900505301998676
"well-being","FP087",83.3333333333333,1.29171060267603,2.08142061000619,1.84673236534557,-1.11802293746565,0.449039418320952,0.556992994175654,"wellbeing_self_change",2.8220192716115,2.75539810674114,2.99999627772342,2.98489538845449
"well-being","FP088",75,-0.679212789936664,-0.956228894206445,-0.386324761606317,-1.75025373629048,-1.45930387369611,-0.0232730530784703,"wellbeing_self_change",0.708930192328122,0.909453276818878,-0.745809559248703,-0.114108467806331
"well-being","FP090",100,1.48495531205081,1.4728798813294,0.375984647347163,1.45761833606391,1.55053261113298,1.14598044461004,"wellbeing_self_change",2.77307015700268,2.63028495516244,2.46077555665759,2.10904611214837
"well-being","FP092",100,0.160170377305357,0.389207359511059,1.06604447621066,-0.864963473110691,-0.72563506567566,-0.100985927787356,"wellbeing_self_change",3.75025615139541,3.2771289735681,3.17572175134089,2.81064775352442
"well-being","FP095",91.6666666666667,0.21131339485059,1.09875663576774,1.44250614584897,-0.842453903583268,-0.160014859708265,0.663082597349806,"wellbeing_self_change",0.817523484008593,0.784465968281402,1.29460754144005,1.09559628841661
"well-being","FP096",66.6666666666667,1.19050551076316,1.22820158045996,0.944249415823087,0.0792744812694789,0.19698278611194,0.879712467987323,"wellbeing_self_change",1.7830855409003,1.63013839629566,0.672258867565111,1.13822791929322
"well-being","FP097",41.6666666666667,0.577633821441514,1.43676363330721,-0.214670837344763,-0.433625359042328,0.304463072461732,0.367503993766592,"wellbeing_self_change",0.451079917886177,0.933974692279024,0.33003115577624,0.975011768229175
"well-being","FP098",91.6666666666667,0.851525908888654,-0.0226201201941123,0.0988532213303506,-0.0970990473297997,-0.285666149233742,0.854695813527844,"wellbeing_self_change",3.03692502949695,2.22599440991535,1.23082597794601,1.40291394436386
"well-being","FP100",75,1.3279876275275,1.05156602646267,1.17146794631482,-0.609726727482444,-0.466991781673329,1.64026970768369,"wellbeing_self_change",1.06817793134158,1.20980466105103,0.93082387446962,1.25454195137051
"well-being","FP101",100,2.10988452115106,1.81826470174374,2.03993411206596,0.45336824186086,0.316391654449632,0.437867097352438,"wellbeing_self_change",2.48847513575454,1.94986241784442,2.62990327897623,1.83577149821127
"well-being","FP102",50,0.917487634736357,1.07504184190945,0.978760203261635,0.200972408439457,0.432357708267286,0.451953148794309,"wellbeing_self_change",0.524036788730598,0.577846076663698,-0.119365823301196,0.0348103747408171
"well-being","FP104",100,1.7122392849684,2.58050922620579,0.485618726833501,0.0569749424103379,0.38221698674168,0.60654310575763,"wellbeing_self_change",1.78134833185938,2.0694025204549,1.81183163200305,1.7274637157127
"well-being","FP106",91.6666666666667,-1.8150718396512,-0.61079322732157,-3.12275927534695,-2.24747660161608,-1.20419187707255,-2.36844655075633,"wellbeing_self_change",3.17210825547724,2.60700399253716,1.46583961220298,0.966236391289281
"well-being","FP107",100,2.43462932197366,2.14166859294508,0.372445574200087,0.695558894041459,0.400499852152545,0.197862362568162,"wellbeing_self_change",4.06170109741207,3.80053175508554,1.34202965255787,1.75541600152459
"well-being","FP109",91.6666666666667,1.14649253956946,1.6757522141236,-0.455738451894256,0.406646314901118,0.844946308789921,0.0416257524435202,"wellbeing_self_change",0.245910803053896,0.622854739234094,0.272232131124082,0.622377860663677
"well-being","FP110",100,1.56077528366369,1.68833163093437,1.26824635224292,-0.314574258147508,-0.325084875517283,0.848335516312598,"wellbeing_self_change",2.94478204383663,2.57311625929495,2.16329495775825,2.00322151227303
"well-being","FP111",100,0.87920377234763,0.066491929520784,1.31191164513933,0.65927637100495,-0.437500320297364,1.3215833106863,"wellbeing_self_change",2.3238538980672,1.43618550565539,1.87782152351155,0.709058514268221
"well-being","FP113",66.6666666666667,0.884905390227439,0.990128236113233,0.464230683685777,-0.697532742468509,-0.600934096684513,0.472432688322816,"wellbeing_self_change",1.43692004956236,1.346962789432,0.378015251713882,0.333043867425219
"well-being","FP115",91.6666666666667,2.0793421032896,1.96299918012633,1.05607177717899,0.810421477577707,0.918521151656461,0.253569766733393,"wellbeing_self_change",2.14359777901157,1.91227489919041,1.35609165157375,1.20366967019558
"well-being","FP119",100,1.84629053427179,2.17177478814983,0.351100756373244,-0.168155941248109,0.804269132360597,0.333718002333519,"wellbeing_self_change",1.90901546974425,1.33108858866124,2.61960435011953,1.26195853663899
"well-being","FP120",100,1.32687149596569,0.841234516440746,-1.68198986114049,0.306332478782191,0.301599399241108,-0.644681732627204,"wellbeing_self_change",0.603043165071943,0.764201643129879,0.0324100606719455,0.453320004165933
"well-being","FP122",100,1.59059194110073,1.2555213890793,1.56335179293864,-0.0684798945930768,-0.170228390244963,1.1966698521495,"wellbeing_self_change",3.33919940261732,2.67597317015541,1.56851943776348,1.20405789638741
"ill-being","FP001",25,-0.0921127433228578,-0.657821127920923,-0.229402952957649,-0.327260220475457,-0.72028093232815,0.956499163008275,"illbeing_self_change",0.688581211052183,0.741409670607612,0.221594080442598,0.517066012362455
"ill-being","FP002",25,0.6973183132522,0.537269230925567,0.186320430012389,0.453463360461941,0.536582803573322,1.89274417566121,"illbeing_self_change",2.29602310016672,2.52886265497186,2.11469688721569,2.22566413265888
"ill-being","FP003",25,1.42090145640975,1.41407593815376,-1.16343266791546,0.600368816555313,0.399093947242207,0.194959319142611,"illbeing_self_change",1.42458232004724,1.01919919530715,0.152415482115,-0.221284900581719
"ill-being","FP004",16.6666666666667,1.33460744230792,1.42187578673408,0.296014716195668,0.620041322605416,0.952542525092537,1.14346411343022,"illbeing_self_change",1.28438836867,1.37849905556117,1.74830506602638,1.84180365422963
"ill-being","FP005",33.3333333333333,0.909234859000973,0.455389634026275,-1.51131159412166,0.236257010892373,0.335260271201079,-0.659862310944223,"illbeing_self_change",0.807063594742472,1.09973514617105,1.31932744640019,1.46487264707346
"ill-being","FP006",41.6666666666667,2.04300459840275,2.07180554242771,0.107976079678286,0.897776641391019,0.350721665961865,-0.185886633042126,"illbeing_self_change",3.62501165196896,2.32494299546714,2.28836752646992,1.13041944532167
"ill-being","FP007",16.6666666666667,0.61879873278783,-0.0886437028747832,-0.390024385945234,0.520008993560209,-0.00193743865938755,-0.298354286688315,"illbeing_self_change",0.148364742743857,0.210727048931505,0.506915258890088,0.345375909033866
"ill-being","FP008",50,1.04726679426867,1.22931003351766,0.25176125018299,0.0718365365560695,-0.302255827175736,-0.332338651468999,"illbeing_self_change",2.94461659535655,2.03403343484178,1.60710328541533,0.932753713499415
"ill-being","FP009",50,0.685706146461307,0.6129847102017,-0.613938495031813,-0.460153002192282,-0.0898996106970386,-0.671019075015723,"illbeing_self_change",0.552791734569854,0.690543913347394,-0.743289292523674,-0.458315669502334
"ill-being","FP010",50,-0.0947513223204666,0.723870693148038,0.56621002197265,-0.278446234110443,-0.432602788255273,0.565184192482473,"illbeing_self_change",1.56095913863388,0.80499276606175,0.128058267798495,0.0917488366635692
"ill-being","FP011",0,1.17159175424769,0.298408783214933,0.185976943087537,0.533703872841817,0.0682268110954947,1.42053070146571,"illbeing_self_change",1.33305385731296,1.05726851303326,1.27136068039091,0.90074702774076
"ill-being","FP012",41.6666666666667,1.3294281520063,0.841926028440044,-0.746803868849128,0.0465809534954815,0.231510081929855,-0.274195963600601,"illbeing_self_change",1.12614044279061,1.0290976493778,0.760392693967549,0.590715450961929
"ill-being","FP013",58.3333333333333,2.72894166863547,2.71146939572,2.32238070878959,1.20711002956453,1.25984333907492,0.466140316611811,"illbeing_self_change",2.13305634728026,2.34129899530998,0.853185795396024,0.679062547182354
"ill-being","FP014",41.6666666666667,0.635678160840881,0.528635500228443,-0.276615809689168,0.741353277186038,1.11761050704273,0.69559961686275,"illbeing_self_change",0.319859183003986,0.464080371887382,1.28960661925483,1.20119381259484
"ill-being","FP015",8.33333333333333,0.28849141816677,0.137017509549241,0.600085551570404,-0.341965116347732,0.097956742418277,1.27878252420749,"illbeing_self_change",0.916857569678437,0.886337707904908,0.138383191547744,0.0632325241201554
"ill-being","FP016",8.33333333333333,-1.14942307219235,-0.703252449345424,0.0520060045006348,0.552127741070797,1.15614196241541,3.37381348278125,"illbeing_self_change",0.00680679864353133,0.160719541212393,2.35637511678088,2.30274168178245
"ill-being","FP017",8.33333333333333,0.0292744264290234,0.676532629078412,-1.82764375489254,-0.0985131805204331,0.76996810333657,0.736983230321268,"illbeing_self_change",0.476954878397047,0.405584930813905,1.36858157851655,1.01578284339399
"ill-being","FP019",33.3333333333333,2.55691995349026,2.12765022101812,1.3912687029912,0.517673914376453,1.00995835962253,1.39684168186184,"illbeing_self_change",1.16880487870582,1.42421243916238,0.600879368335203,0.683362335382452
"ill-being","FP020",91.6666666666667,1.82998841564727,1.33267073882457,0.500603247445098,0.551105078654553,0.478699689979099,0.553115837268836,"illbeing_self_change",1.00223843960259,1.03764059411875,0.993019749518294,1.01035500173084
"ill-being","FP022",8.33333333333333,1.45169129259773,0.2638514879794,1.42010616706421,1.1859420171853,0.394570645223266,3.16449486641835,"illbeing_self_change",1.67309775488766,1.8588563259512,1.67886156736521,1.86156656490061
"ill-being","FP023",0,1.87402337958111,1.14562182766138,0.473399854877513,2.32393986087789,1.64055120257107,1.73738002232569,"illbeing_self_change",1.39820510522182,1.52943519919774,2.06317748589166,2.13291836043478
"ill-being","FP024",8.33333333333333,1.75799518081774,1.09076357059938,2.24289243121362,0.183167635845257,-0.109614821182921,1.55024525814314,"illbeing_self_change",1.45847562296808,1.90199172496518,0.203426126256323,0.360324082423885
"ill-being","FP025",41.6666666666667,1.30570348358645,1.43169424019471,2.05783402619479,-0.265594776412984,0.448069776127818,0.74705318632492,"illbeing_self_change",1.80231301783621,1.9578336756267,0.330154940978845,0.295375671786059
"ill-being","FP026",16.6666666666667,0.249453204791438,0.153279736220979,-0.612995256779746,-0.130396055893081,0.0977864067419792,0.109555347651878,"illbeing_self_change",0.308540143416267,0.165075148644713,0.26484463023264,0.274729729654222
"ill-being","FP027",50,1.49715578464029,1.75813875033414,0.733026569699259,1.32104891801514,1.33699268882019,2.12443961438697,"illbeing_self_change",2.19486317234162,2.05247483365338,2.170697312874,2.25820554505911
"ill-being","FP028",41.6666666666667,2.44508686990751,2.12961797942789,1.66574949058117,0.929281241633358,2.00388482708485,1.53226043713401,"illbeing_self_change",1.62283687018671,1.91592434738572,1.48131276252855,1.62725374557395
"ill-being","FP029",16.6666666666667,1.86042086980806,2.39571789833442,2.72183670537476,1.30873848172498,1.46344786104485,0.0381103760348559,"illbeing_self_change",4.20432950499631,3.38742141040681,-0.0893256303331154,0.142899468693022
"ill-being","FP030",41.6666666666667,0.742722325259397,0.879298184284486,-0.492096349919707,-1.16969488041111,-1.14149817890086,-0.274306342544992,"illbeing_self_change",1.11525629635055,1.28806824614209,0.114139735832433,0.197033216130464
"ill-being","FP031",8.33333333333333,0.77056513426938,0.573309209241948,0.41172890019226,-0.0681214129288883,-0.608296665618221,0.871291249222963,"illbeing_self_change",0.683617756649549,0.90779933970573,0.625159835826092,0.999180679926322
"ill-being","FP032",25,0.665918178525499,0.438166917526099,-1.17263348621713,-0.486200103970302,-0.429699963252335,-1.53497745730363,"illbeing_self_change",-0.950467246633412,-0.760109946532571,-1.75288511852275,-1.57103786049446
"ill-being","FP033",25,1.50155433266714,1.46361565439762,0.837235871415118,-0.289461847825194,0.240902950432092,0.117463265730784,"illbeing_self_change",1.44780419600242,1.43211178663539,0.0169277502413796,0.336664626040736
"ill-being","FP034",66.6666666666667,0.318664907812482,0.205964306667535,-0.426183138742343,0.261554160231815,0.03192405821938,1.52069766379853,"illbeing_self_change",0.298441877256624,0.165453037319912,0.788938799540192,0.626831474336011
"ill-being","FP035",16.6666666666667,0.444747087728227,0.919466896008443,0.230444991943156,-0.895967738514975,0.069839152676212,-0.0604059965449202,"illbeing_self_change",1.55221400468638,1.60198191470205,1.01309523367671,1.03369252337567
